I0,A11,B11,D11,L,f,b,h,S,lambda,KXL,KYL,KZL,KXR,KYR,KZR,Pcr
5.34237,122371336.0,24674.148,931.83203,2.022508,0.21302766,0.08489937,0.00954495,2.0808423,754.06744,10.0,10.0,1000.0,10.0,10.0,1000.0,22.96247
0.79808766,17188510.0,-290.84412,10.805742,1.2949164,0.13964503,0.043721087,0.0028028649,1.3340224,1682.4995,10.0,10.0,1000.0,10.0,10.0,1000.0,39.680477
4.793063,94561450.0,0.0,781.36084,2.8827677,0.40924844,0.09436698,0.009683707,3.0309515,1054.4117,8.156109,8.438047,963.81744,8.156109,8.438047,963.81744,23.348131
0.9329373,18383030.0,-116.06982,22.91921,1.1691319,0.17208607,0.034537725,0.003934878,1.2335389,1104.7438,7.064369,9.861804,996.92975,3.167231,8.830909,364.08398,60.92741
30.252958,700900500.0,206000.89,25363.322,2.33128,0.43421143,0.22494845,0.020852432,2.5318139,420.87863,10.0,10.0,1000.0,10.0,10.0,1000.0,31.71022
20.801832,669271740.0,72942.805,10880.671,2.9771888,0.4218549,0.23384404,0.014421453,3.1296728,776.1977,4.058619,1.0046091,144.99104,5.9127936,1.5700887,620.24304,21.620075
7.466703,79055020.0,-166.51779,432.3226,1.2310902,0.10448998,0.11133257,0.008380345,1.2543471,536.3873,10.0,10.0,0.0,10.0,10.0,0.0,15.394363
9.144142,591675300.0,2300.2407,12202.128,2.8899145,0.3527366,0.18920174,0.015959574,3.0009344,660.81586,7.144368,7.3538895,813.16675,9.649502,8.251159,71.14894,19.024471
0.5625532,5955203.5,-256.11987,3.8163257,1.2989522,0.133094,0.02623532,0.00283507,1.3344525,1666.9736,7.270863,7.3019986,852.19116,3.8296828,9.78877,471.6032,37.424217
6.6631646,54829420.0,7.275958e-12,1064.2826,1.649823,0.18468988,0.059650622,0.015096027,1.7034069,386.63104,10.0,10.0,1000.0,10.0,10.0,1000.0,22.154251
0.4078756,8575040.0,192.12808,3.3295133,0.5769552,0.056601692,0.026897177,0.0021749926,0.5914383,949.15497,3.1941664,6.2000856,241.19717,8.381928,8.072877,986.03894,74.19105
0.20582613,3368950.0,-5.684342e-14,0.66166574,0.58241725,0.04643235,0.029603327,0.0014979795,0.59214324,1336.1486,10.0,10.0,1000.0,10.0,10.0,1000.0,54.243874
0.18406121,4006903.0,89.49171,0.81328005,0.52205056,0.08296741,0.03010997,0.0015730318,0.55533934,1232.6586,9.939847,4.8935013,446.15332,4.6879163,1.1260023,871.20935,141.76086
1.1415117,28766840.0,-1769.1172,43.768013,1.3928335,0.22777669,0.038134236,0.0042788973,1.4866005,1205.2079,10.0,10.0,0.0,10.0,10.0,0.0,27.464966
0.6894559,15103636.0,1001.27,7.742887,0.6729669,0.08389293,0.043736484,0.0024722924,0.6998978,977.5162,5.745043,0.4515951,83.62912,5.745043,0.4515951,83.62912,79.52808
8.310855,123331770.0,-9460.669,824.6723,1.3118249,0.32913306,0.12573841,0.009154494,1.5069598,582.77167,10.0,10.0,1000.0,10.0,10.0,1000.0,72.49376
0.15316017,3445517.5,170.92809,1.3234975,0.9637307,0.08538837,0.01613768,0.002142442,0.98354155,1586.9321,7.977135,5.680248,561.10114,7.977135,5.680248,561.10114,39.96724
3.907233,122171620.0,-41836.9,1836.7463,1.988216,0.18096447,0.050560854,0.013683894,2.0313046,523.8846,6.937726,9.712375,438.6699,5.342801,6.5389385,945.777,15.633923
0.16025913,2667621.5,69.2483,0.57199347,0.71274596,0.11880495,0.014580656,0.0016041187,0.76249534,1646.6593,10.0,10.0,1000.0,10.0,10.0,1000.0,110.28208
0.81357497,11714431.0,12.959996,10.344351,0.59267026,0.06417846,0.03775477,0.0033101516,0.61071324,649.89966,4.3864036,3.1617336,364.467,2.0796747,1.0253273,534.05817,77.289406
21.725203,510209950.0,3.4924597e-10,37463.586,2.5413964,0.37166736,0.14748001,0.028837947,2.6796842,312.71838,10.0,10.0,0.0,10.0,10.0,0.0,13.092993
1.1328155,36229810.0,3289.3794,106.758286,2.3697727,0.7814304,0.05780995,0.006013573,2.9404027,1712.9277,3.603825,8.152423,672.18207,7.0451913,3.7464232,429.52985,47.89016
0.73727757,25849270.0,-9.094947e-13,43.223534,2.0296512,0.21972436,0.07586815,0.0043071825,2.0914078,1617.3453,10.0,10.0,1000.0,10.0,10.0,1000.0,24.746702
0.61358196,25701994.0,1.8189894e-12,50.441734,0.9440412,0.101102054,0.03792699,0.0046766023,0.9721677,693.9522,10.0,10.0,0.0,10.0,10.0,0.0,26.42571
1.0542189,28600014.0,-521.77515,27.444233,1.0854286,0.09608698,0.051887427,0.0033739072,1.1077027,1130.787,7.6340585,8.818664,803.4387,7.3545103,8.901688,541.22076,35.172245
0.68780506,44477920.0,8506.425,203.58423,0.7606022,0.09531088,0.038971893,0.0073894593,0.79134715,369.8854,10.0,10.0,1000.0,10.0,10.0,1000.0,56.936905
2.8613427,50306224.0,-2454.9172,242.53973,1.4012134,0.21734613,0.0963039,0.0078826705,1.4865278,677.00586,8.990468,6.2501564,157.72226,5.8488255,8.198717,983.1902,49.748276
1.3965296,33183516.0,2911.4695,73.1939,1.0102931,0.14140211,0.07280441,0.005143545,1.0608293,714.2813,10.0,10.0,1000.0,10.0,10.0,1000.0,61.164433
18.802261,294628800.0,3778.6523,4867.5137,1.8980529,0.18111227,0.18084908,0.014271908,1.9431795,478.076,3.365624,2.2124102,9.603732,0.56437254,5.3425,227.94661,9.741974
3.7812364,59032160.0,-3858.4773,186.28128,1.223871,0.1122976,0.094620176,0.0063142264,1.2508181,704.1317,7.1127343,0.9433247,470.8433,7.0417814,1.9954876,122.37558,30.03808
5.2328115,68532100.0,2437.788,234.31314,2.7575572,0.691381,0.11133692,0.006570809,3.167231,1712.8859,8.565774,8.883521,769.3372,9.349755,7.699754,817.92615,38.010944
0.40971068,14850088.0,403.8915,6.7502503,0.74982065,0.18030293,0.040726215,0.0023388746,0.85311365,1265.3523,4.8289413,8.167082,208.91354,4.8289413,8.167082,208.91354,127.75304
1.0857062,18995060.0,-383.2268,15.757935,0.62363905,0.10712744,0.06132694,0.0032728366,0.66971576,735.2943,10.0,10.0,0.0,10.0,10.0,0.0,64.30723
8.220043,157420020.0,1.4551915e-11,2277.2175,1.9562213,0.25874957,0.09933326,0.012813415,2.0439935,537.41187,0.35913774,1.2408246,246.42522,0.35913774,1.2408246,246.42522,16.9815
1.2831494,37590376.0,1079.6263,54.788208,1.1552231,0.3200676,0.048673894,0.0042485013,1.3604118,1126.8477,6.2940874,8.204837,795.1625,7.0980797,2.612018,852.9985,92.892914
38.175976,1731425300.0,-412905.34,158852.61,2.5193224,0.5711514,0.27096838,0.033535868,2.8310928,295.56894,10.0,10.0,1000.0,10.0,10.0,1000.0,32.084843
0.7983747,29652848.0,1.8189894e-12,52.912106,1.411132,0.12485383,0.04390776,0.0044951546,1.44006,1078.0435,7.961707,2.537397,778.81683,7.961707,2.537397,778.81683,26.763294
1.9329466,77763490.0,3803.533,487.84668,1.7163804,0.19491562,0.051797833,0.008923403,1.7737026,708.15283,7.7996716,1.6528782,157.4402,2.6322618,2.816931,344.85754,30.28535
0.5430325,11476105.0,755.547,13.13408,1.0770477,0.3347804,0.028570607,0.003704192,1.3111923,1225.6425,10.0,10.0,0.0,10.0,10.0,0.0,43.25338
0.42526016,20375772.0,1520.5066,54.239944,1.441052,0.15917659,0.026744151,0.0058264886,1.486653,911.186,5.339173,1.1035439,484.18716,0.98636216,0.8673338,156.30637,35.8868
0.9084087,23339114.0,4917.5176,87.29843,1.8249365,0.339743,0.04049273,0.006668331,1.9817773,1024.6931,10.0,10.0,0.0,10.0,10.0,0.0,22.004057
8.724516,215443120.0,47441.21,3297.953,2.093848,0.25231525,0.09864037,0.013601711,2.1723127,555.22174,10.0,10.0,0.0,10.0,10.0,0.0,13.94025
1.5228946,83981460.0,16341.326,534.49725,2.98423,0.34226796,0.0695115,0.008723053,3.085832,1223.1826,5.513364,1.0102489,841.6861,5.513364,1.0102489,841.6861,18.19217
8.001429,256903680.0,4269.3086,2805.1772,2.0352638,0.48355576,0.18229172,0.012165281,2.3095877,698.9393,3.919459,5.6454043,216.9413,8.046562,7.4634132,714.3125,46.317036
19.682182,229409820.0,2.910383e-11,4852.3384,2.8516738,0.45913526,0.19546175,0.0155164255,3.038058,660.58167,2.6643133,3.2926676,462.66772,2.6643133,3.2926676,462.66772,24.787731
2.4898827,61091616.0,4059.0664,145.26923,2.1658432,0.41639897,0.0631772,0.0053081494,2.363522,1532.7229,7.602022,7.2166085,927.5131,8.733148,7.19843,990.9054,41.635277
1.9288117,41768988.0,-7.275958e-12,97.70545,1.2737461,0.09932614,0.06777735,0.005170306,1.2941092,846.13275,0.8216181,2.4149244,831.0267,0.8216181,2.4149244,831.0267,17.10714
85.61028,1529986300.0,-88365.75,364795.3,2.9849777,0.81703264,0.22455986,0.05406811,3.5038457,226.91548,2.2245493,3.0003116,473.91348,5.786813,8.674982,903.90955,28.50582
0.9786319,23518268.0,-2.728484e-12,87.90937,1.9966329,0.16234726,0.022232072,0.006571262,2.0312958,1050.6505,7.9020715,4.978461,454.6851,7.9020715,4.978461,454.6851,16.892504
1.8673801,28102128.0,-2576.3022,40.34244,1.0646671,0.11341857,0.066905096,0.0042673103,1.0960617,914.79443,1.992487,6.969013,181.19894,3.3775642,3.1587868,35.12222,43.60878
5.5822783,357582050.0,29521.56,9327.092,2.9403203,0.61370003,0.09920867,0.018401068,3.2529006,636.9209,2.641773,0.63283104,195.19617,7.585437,4.0030217,154.03583,31.262396
3.2525094,30977062.0,-7.275958e-12,174.9914,2.4547744,0.36215258,0.066535,0.008116004,2.590602,1089.9648,10.0,10.0,0.0,10.0,10.0,0.0,14.095924
1.594418,37921520.0,-1817.8687,57.321724,1.363961,0.1346389,0.08164662,0.0044227643,1.3986163,1137.5797,3.1491039,5.8935075,537.0787,2.140438,1.0667377,673.7391,32.216
0.27325356,3237716.0,-71.13792,3.3029678,0.5710443,0.09235885,0.011189136,0.0035106519,0.6086899,602.6474,10.0,10.0,0.0,10.0,10.0,0.0,66.16791
24.277864,572574900.0,-25505.816,13683.756,1.9052898,0.27125293,0.19932726,0.017020542,2.003764,409.88315,6.261896,5.2552686,481.75876,9.945685,3.3932862,927.55255,28.560692
0.06630014,2866128.2,-19.471819,1.1666064,0.6393839,0.08232391,0.010721638,0.0022426657,0.66661954,1044.8734,6.8934994,6.1597886,198.93483,9.970926,6.905251,774.09094,97.82348
4.959892,124218136.0,16825.02,838.0663,1.9253235,0.1494848,0.15167315,0.009001217,1.9558403,752.98566,10.0,10.0,1000.0,10.0,10.0,1000.0,14.252961
7.360501,142483870.0,-34093.805,2507.0273,1.6168731,0.1255118,0.08289112,0.014814331,1.6424912,391.56726,1.99269,9.636207,135.24542,4.796134,8.029105,524.48804,8.946242
1.7675865,28175906.0,-1305.9594,66.6595,2.406755,0.3585633,0.043633632,0.0054559037,2.5424426,1652.9475,0.7623979,3.0671291,183.14604,0.2302863,0.85629386,311.08118,30.14859
0.9336662,28774514.0,-2188.0781,57.830223,1.4884368,0.27578953,0.039432026,0.0050124303,1.6152292,1139.3594,10.0,10.0,1000.0,10.0,10.0,1000.0,58.814774
0.93613076,29986282.0,1.8189894e-12,68.23324,2.2059677,0.17277908,0.051443655,0.00515742,2.2415414,1485.9701,9.809848,7.0048323,558.0644,9.809848,7.0048323,558.0644,14.83604
0.5650704,21541684.0,1026.2311,15.997616,0.9220279,0.07800799,0.046667494,0.0029896079,0.93933684,1090.0177,4.157005,6.336926,290.03125,2.1204672,7.168378,17.63359,35.79829
0.37264168,7373256.0,-1.1368684e-13,4.743003,1.1014638,0.21185422,0.020041648,0.0027434037,1.202075,1498.7684,10.0,10.0,0.0,10.0,10.0,0.0,37.499218
2.5373652,79668360.0,8664.672,470.5432,0.91740096,0.10654761,0.09277646,0.008614812,0.949406,390.6566,10.0,10.0,0.0,10.0,10.0,0.0,29.513515
0.41304255,4322158.5,3.410605e-13,4.392338,1.0760871,0.1506667,0.016211703,0.0034519208,1.1299528,1120.8895,1.7927036,3.1747127,635.2102,1.7927036,3.1747127,635.2102,62.12973
6.1097207,327516860.0,43293.566,7981.877,2.852499,0.26559505,0.12396743,0.017430559,2.917136,590.9095,4.9193645,1.4946114,678.05524,5.788032,6.283815,795.53723,12.53584
5.470726,187123000.0,5641.8237,1707.4844,2.7056148,0.32460448,0.118185855,0.0106927175,2.8061445,928.95624,9.481109,8.031038,458.36642,6.606069,8.014054,846.0902,21.099968
15.324505,220560600.0,0.0,7173.8354,2.4101105,0.21464176,0.11585196,0.019457929,2.460157,431.37112,5.522035,0.83224994,545.7036,5.522035,0.83224994,545.7036,9.072438
0.41399446,8178742.5,-154.68567,2.1722002,0.5490314,0.0442337,0.029492224,0.0018221838,0.5583919,1083.5089,3.6369278,5.8819823,309.83722,1.4300056,2.3695183,734.87256,57.92391
2.132082,90607210.0,4173.6187,352.0455,2.8683276,0.44883618,0.097467,0.0070987963,3.0459113,1545.2517,1.3474007,2.1956606,470.0064,2.1719418,1.328397,455.9301,26.603052
1.2673872,29742524.0,1824.9734,97.7872,1.9485885,0.2900213,0.057541694,0.0062938337,2.0582407,1135.126,10.0,10.0,0.0,10.0,10.0,0.0,17.80382
6.4221444,335420450.0,68035.64,2985.539,2.4985461,0.56991506,0.16265517,0.010458476,2.8112187,942.2758,0.80158323,3.2384639,359.6365,1.097235,1.4223609,69.83421,37.59039
1.6612345,70703576.0,6651.985,207.87779,2.8608892,0.23304558,0.10138752,0.00594063,2.9107351,1697.5374,7.95012,8.248351,941.2097,7.95012,8.248351,941.2097,12.265276
3.1849103,38555270.0,-3252.36,175.21672,1.1200604,0.20796524,0.058267213,0.007411365,1.2158446,570.3378,10.0,10.0,0.0,10.0,10.0,0.0,37.131687
0.49393472,15772131.0,-164.19681,21.685884,1.7789687,0.1425261,0.019037364,0.004075519,1.8089662,1542.7198,10.0,10.0,0.0,10.0,10.0,0.0,10.255227
0.0721023,2396227.8,143.13553,0.83766776,0.68236667,0.052604195,0.010299885,0.0020400195,0.6930316,1172.1445,3.5941563,2.1280305,323.51114,3.5941563,2.1280305,323.51114,44.13934
1.9688224,54865372.0,-920.9686,156.48534,1.7373616,0.26086232,0.057292245,0.005965482,1.8367803,1087.601,6.1590953,3.8412657,987.6584,9.80127,6.0441146,971.0969,41.876923
1.3056885,35935424.0,-1.8189894e-12,110.708954,2.0777366,0.5662259,0.04664673,0.0060235714,2.4361048,1387.9249,5.8236485,7.70037,295.18887,5.8236485,7.70037,295.18887,50.79884
0.8274352,19650400.0,-659.67957,78.98826,0.79185945,0.06435513,0.022578195,0.0068493765,0.8055935,401.80966,7.9742055,5.346083,883.0427,3.4183931,4.8671384,824.99603,22.625944
1.1275558,22514562.0,2247.4836,111.01102,1.205236,0.24251729,0.030442048,0.0076998835,1.32497,596.6983,10.0,10.0,1000.0,10.0,10.0,1000.0,73.66302
1.8150367,30448064.0,-897.37964,38.377056,0.8284246,0.06673844,0.05790046,0.004053869,0.8425464,750.47784,0.75299126,5.5450983,132.78441,6.288209,0.7095352,28.094889,32.87112
3.9043076,89355780.0,1551.4242,225.38065,1.8334562,0.36923566,0.09271614,0.005771445,2.015883,1269.3119,10.0,10.0,1000.0,10.0,10.0,1000.0,49.825005
1.6505992,32060278.0,0.0,162.84962,1.6008286,0.12356874,0.032231618,0.00772861,1.6259123,721.41864,6.1847754,7.324211,769.8448,6.1847754,7.324211,769.8448,16.442236
2.5634208,79382080.0,-1139.3596,271.70685,1.7970554,0.23798087,0.07400303,0.0065574404,1.8778719,1015.0253,0.35965416,0.24033101,618.16406,5.201314,2.7669175,239.867,34.373215
16.240187,303121860.0,-1481.8605,3304.8142,2.5172913,0.3903608,0.21580487,0.011814384,2.6704822,808.76953,10.0,10.0,1000.0,10.0,10.0,1000.0,28.038446
0.42044923,4337865.5,297.60184,3.8082373,0.71933603,0.2362153,0.023519736,0.0032408787,0.89131206,951.2744,8.878682,7.212333,321.9341,8.878682,7.212333,321.9341,149.01218
4.2107286,90226650.0,3356.5356,340.27072,2.4867005,0.2940597,0.113204904,0.00703545,2.5765424,1326.7601,7.73166,1.2169801,92.81471,8.557474,0.41959444,330.4666,22.39234
0.44316393,9857902.0,291.38608,4.0065947,0.993056,0.09554138,0.042791676,0.002210415,1.0170503,1595.3169,10.0,10.0,0.0,10.0,10.0,0.0,22.312117
16.727364,207339520.0,30767.428,3616.8757,2.9345016,0.33791932,0.19696972,0.014690271,3.0351937,726.7092,1.9031129,3.8415363,63.89942,0.4588423,0.17467342,506.35648,13.961454
0.5409255,22027718.0,295.81577,39.469715,2.0717506,0.18198146,0.038869444,0.004899707,2.1136212,1578.9918,3.786155,4.0677867,38.351913,2.9959733,2.2086213,354.514,18.544323
2.8448122,23606960.0,2417.8323,59.050713,2.446924,0.42674613,0.07928281,0.0054746824,2.6329527,1664.7557,2.4367712,9.859118,699.8101,2.4367712,9.859118,699.8101,33.09204
6.785131,110414560.0,5200.1836,2036.7314,2.031847,0.40411696,0.06356872,0.014835192,2.2293856,519.0766,4.7560377,5.054404,553.58673,4.4520655,5.9116654,979.6273,43.9612
3.0705538,99269000.0,12125.663,304.47974,1.9764768,0.24956867,0.09320304,0.0063043023,2.0575569,1174.842,4.519987,2.4853768,84.42052,5.4553723,8.784948,689.18494,29.784313
8.454382,159838910.0,40623.992,1337.9839,1.8734612,0.51901686,0.1370174,0.009994405,2.2061691,762.5259,10.0,10.0,0.0,10.0,10.0,0.0,24.924833
3.7122152,54000384.0,8239.623,218.79803,2.5541656,0.2993651,0.078532234,0.007008007,2.644867,1313.9551,1.7811065,1.1329007,171.1625,2.4524336,5.6980486,330.46982,21.895792
0.65855676,11150918.0,-569.61804,15.52104,1.3230335,0.12110637,0.0395569,0.004130535,1.3520275,1145.989,1.4938366,2.2934003,347.7554,4.049063,1.1866286,79.47963,29.81069
36.215034,1413852500.0,-4.656613e-10,107453.61,2.9106731,0.3452186,0.2785578,0.02915262,3.0164397,346.00806,6.3486285,7.4185205,627.3469,6.3486285,7.4185205,627.3469,10.63224
4.9858093,103081340.0,6113.1963,690.40717,2.2418604,0.20262855,0.10319663,0.009016548,2.2897835,884.7729,8.48343,5.1781654,967.03625,6.66785,8.407325,940.57965,17.376165
2.3881142,57905028.0,9582.527,231.55626,2.3009982,0.24463058,0.057357773,0.006910984,2.368583,1184.4548,0.7001086,3.575324,580.3483,0.7001086,3.575324,580.3483,20.812937
7.0019403,201131860.0,3805.102,2526.603,2.9011588,0.27103662,0.20207922,0.012766453,2.9673338,837.2175,1.6827406,1.9570547,586.79456,4.640315,4.727455,768.42456,13.634654
0.20462044,6450522.5,361.92914,2.1206279,0.5766113,0.06353944,0.018989088,0.0019788824,0.59477293,1037.3287,10.0,10.0,0.0,10.0,10.0,0.0,44.273285
3.3987768,162354930.0,-20763.0,713.9009,2.990761,0.46937186,0.12522815,0.007415209,3.176963,1515.0464,5.6724143,8.067552,502.14404,8.655263,5.3433485,779.2704,25.343124
10.543227,663720800.0,-2.3283064e-10,21371.854,2.22188,0.6102712,0.22074077,0.019136714,2.6104856,460.03717,10.0,10.0,1000.0,10.0,10.0,1000.0,41.942894
1.9989945,49611052.0,-3.637979e-12,333.92975,1.8075356,0.20794566,0.05871834,0.008843358,1.8694427,720.5661,10.0,10.0,1000.0,10.0,10.0,1000.0,28.95627
20.92185,374068220.0,-545.9078,7280.1787,2.5180879,0.33952308,0.2176495,0.015440852,2.6353252,597.3634,10.0,10.0,0.0,10.0,10.0,0.0,13.100225
0.41708297,10515503.0,9.094947e-13,42.861378,2.9831202,0.2468803,0.02515726,0.0067651,3.0367422,1504.1456,4.787471,5.6810303,267.52954,4.787471,5.6810303,267.52954,12.149191
1.7870009,48404030.0,2965.1091,181.57076,2.3372066,0.3562095,0.043153405,0.0070013944,2.4748185,1277.7949,3.3524926,0.18981136,184.76062,0.27337453,4.810183,97.899475,31.196312
2.6802776,41013340.0,-3904.2952,99.88842,1.3525419,0.22480361,0.06440428,0.0053883228,1.446437,926.8394,2.3305972,4.8226595,333.91022,4.555184,8.922081,250.36116,56.6686
3.5455043,35132336.0,-1.8189894e-12,114.066795,2.3824403,0.56131387,0.09987883,0.0060038916,2.6987023,1497.7139,10.0,10.0,0.0,10.0,10.0,0.0,19.084726
7.837071,308903460.0,-73724.734,2770.7085,2.0125003,0.21100155,0.15983242,0.010300224,2.0700276,691.18146,3.8569174,6.0757704,229.77388,5.0549026,1.0532641,445.6295,21.919188
0.15864158,8273948.5,0.0,2.1537344,0.6970476,0.065387644,0.026836274,0.0017512997,0.71307516,1397.641,8.080118,6.5872135,343.113,8.080118,6.5872135,343.113,58.60025
2.755686,175596000.0,52604.344,3139.021,1.1016233,0.1967449,0.06554111,0.015084403,1.189206,281.26602,0.61457974,9.904464,142.32306,8.625198,8.156538,708.83984,41.14709
2.566994,50720772.0,-5305.7886,303.5735,0.6848346,0.06081502,0.05183374,0.008544589,0.69897497,285.70816,10.0,10.0,1000.0,10.0,10.0,1000.0,23.66293
3.2684057,88148760.0,0.0,750.09424,2.7927685,0.3281988,0.059141234,0.009874333,2.8924537,991.5545,6.0057993,9.077512,701.9728,6.0057993,9.077512,701.9728,20.001734
0.9524194,33118800.0,-2141.359,38.19586,1.3646165,0.36505824,0.052839905,0.00373777,1.592343,1482.7426,10.0,10.0,1000.0,10.0,10.0,1000.0,78.219696
0.41014063,12419979.0,-1.364242e-12,23.55545,1.737525,0.16914186,0.035334494,0.004699619,1.7804844,1292.8641,4.817715,1.9281274,669.2829,4.817715,1.9281274,669.2829,25.357122
0.87012076,32787998.0,1852.3635,116.444115,1.3381058,0.11238445,0.028447762,0.0067119882,1.3628664,723.1892,10.0,10.0,0.0,10.0,10.0,0.0,14.237452
0.35021314,20484132.0,2028.1904,42.833637,1.4223089,0.11259286,0.024070472,0.0050038737,1.4457319,999.7792,7.9928293,4.646611,247.77124,7.9928293,4.646611,247.77124,21.573748
1.0130637,59278170.0,2966.2053,109.66344,1.7748908,0.32411414,0.068199925,0.0047198967,1.9220164,1413.1022,7.276467,1.710349,180.08762,7.276467,1.710349,180.08762,46.099453
0.0839235,3038080.5,-44.88738,0.5800824,0.63056815,0.13088652,0.012317123,0.0015611877,0.69692206,1594.9204,7.072126,4.924064,856.63116,8.067179,7.7315807,572.1114,151.91258
0.64258206,13829238.0,1010.41547,32.75551,2.1370938,0.1742573,0.023380747,0.005335541,2.1744013,1412.8518,10.0,10.0,1000.0,10.0,10.0,1000.0,16.430662
1.0743113,15901711.0,765.4551,21.699785,1.914963,0.32335433,0.044006035,0.0041461815,2.0519376,1756.5413,0.574267,0.82493186,769.85913,2.223509,4.5330753,398.6618,42.77453
0.1442163,6205742.0,4.5474735e-13,2.8331006,0.771289,0.25578043,0.019796092,0.0022993921,0.95883507,1419.0895,10.0,10.0,0.0,10.0,10.0,0.0,60.027225
0.86435896,21902384.0,47.97081,67.14014,1.272384,0.19442576,0.027008576,0.0060391403,1.3476721,769.7308,10.0,10.0,1000.0,10.0,10.0,1000.0,58.077305
1.2822399,34741508.0,4371.0835,111.09454,1.6535003,0.20739147,0.064254805,0.0061868792,1.7204574,962.10376,4.550329,9.656241,821.32367,4.550329,9.656241,821.32367,35.039886
4.179461,83306376.0,330.24063,406.41412,2.6062279,0.78035116,0.12638958,0.007874414,3.1369948,1420.2622,10.0,10.0,1000.0,10.0,10.0,1000.0,42.22147
1.2007468,23362396.0,9.094947e-13,57.718243,2.5716207,0.2596803,0.07192094,0.005288811,2.639928,1679.555,8.343075,9.339821,914.56854,8.343075,9.339821,914.56854,18.2573
